"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","in_paper","neglog10_padj"
"GO:0072163","mesonephric epithelium development","10/370","101/18805",0.099009900990099,5.03211131924003,5.75612698119573,3.01940141825433e-05,0.0101755617123002,0.00875148455347385,"EPCAM/HES1/VEGFA/SIM1/SHH/CALB1/LGR4/SMAD6/SMAD7/BMP2",10,TRUE,1.99244160747679
"GO:0072164","mesonephric tubule development","10/370","101/18805",0.099009900990099,5.03211131924003,5.75612698119573,3.01940141825433e-05,0.0101755617123002,0.00875148455347385,"EPCAM/HES1/VEGFA/SIM1/SHH/CALB1/LGR4/SMAD6/SMAD7/BMP2",10,TRUE,1.99244160747679
"GO:0048732","gland development","23/370","451/18805",0.0509977827050998,2.59192784802541,4.84786703405455,3.31274291702972e-05,0.0101755617123002,0.00875148455347385,"LMO4/CSF1/ELF3/HLX/ID2/CYP1B1/TGFBR2/HES1/PRLR/PCSK1/RREB1/EDN1/VEGFA/CD2AP/PDGFA/MET/SHH/CSMD1/PTPN3/NRP1/ALDH1A2/GATA6/BMP2",23,FALSE,1.99244160747679
"GO:0002573","myeloid leukocyte differentiation","16/370","250/18805",0.064,3.25275675675676,5.07993597013314,3.8293469562095e-05,0.0101755617123002,0.00875148455347385,"PRDM16/CSF1/LBR/ID2/JAGN1/TGFBR2/NEDD9/VEGFA/FAM20C/SLC4A2/ZFP36L1/ANXA2/PRKCA/BMP2/RUNX1/LARGE1",16,FALSE,1.99244160747679
"GO:0045619","regulation of lymphocyte differentiation","15/370","225/18805",0.0666666666666667,3.38828828828829,5.1057502289563,4.18076092976286e-05,0.0101755617123002,0.00875148455347385,"TNFSF18/RC3H1/HLX/ID2/ZFP36L2/IL1RL2/TGFBR2/SLC4A2/SHH/SHB/NRARP/IL18/ZFP36L1/SMAD7/RUNX1",15,TRUE,1.99244160747679
"GO:0045444","fat cell differentiation","16/370","252/18805",0.0634920634920635,3.22694122694123,5.04204091763488,4.21493549874867e-05,0.0101755617123002,0.00875148455347385,"PRDM16/LAMB3/ID2/ZFP36L2/PER2/HES1/RETREG1/RREB1/VEGFA/TCF7L2/CTBP2/ZFP36L1/SMAD6/FFAR2/TRIB3/BMP2",16,TRUE,1.99244160747679
"GO:0001823","mesonephros development","10/370","105/18805",0.0952380952380952,4.84041184041184,5.59056959972729,4.22943185360598e-05,0.0101755617123002,0.00875148455347385,"EPCAM/HES1/VEGFA/SIM1/SHH/CALB1/LGR4/SMAD6/SMAD7/BMP2",10,TRUE,1.99244160747679
"GO:1902105","regulation of leukocyte differentiation","19/370","340/18805",0.0558823529411765,2.84018282988871,4.85098787353522,4.78872317154341e-05,0.0101755617123002,0.00875148455347385,"PRDM16/CSF1/TNFSF18/RC3H1/HLX/ID2/ZFP36L2/IL1RL2/TGFBR2/NEDD9/SLC4A2/SHH/SHB/NRARP/IL18/ZFP36L1/PRKCA/SMAD7/RUNX1",19,FALSE,1.99244160747679
"GO:0007162","negative regulation of cell adhesion","18/370","312/18805",0.0576923076923077,2.93217255717256,4.87555358562271,5.01080693712523e-05,0.0101755617123002,0.00875148455347385,"TNFSF18/RC3H1/HLX/CYP1B1/EPCAM/SEMA5A/VEGFA/DACT2/ADAM22/SLC4A2/SHH/PAG1/NRARP/SMAD7/SOCS6/MBP/BMP2/RUNX1",18,FALSE,1.99244160747679
"GO:0046636","negative regulation of alpha-beta T cell activation","7/370","50/18805",0.14,7.11540540540541,6.13417459538585,5.20059188209703e-05,0.0101755617123002,0.00875148455347385,"TNFSF18/RC3H1/HLX/SLC4A2/SHH/SMAD7/RUNX1",7,FALSE,1.99244160747679
"GO:0010721","negative regulation of cell development","17/370","285/18805",0.0596491228070175,3.03162636320531,4.89609900211021,5.35359716573897e-05,0.0101755617123002,0.00875148455347385,"PRDM16/TNFSF18/RC3H1/HLX/SOX11/ID2/BCL11A/HES1/SEMA5A/VEGFA/SLC4A2/SHH/SHB/NRARP/NRP1/SMAD7/RUNX1",17,FALSE,1.99244160747679
"GO:0045785","positive regulation of cell adhesion","24/370","499/18805",0.0480961923847695,2.44445648052862,4.63300125457104,5.67483883895262e-05,0.0101755617123002,0.00875148455347385,"CSF1/TNFSF18/HLX/IL1RL2/TGFBR2/MAGI1/HHLA2/HES1/RREB1/NEDD9/VEGFA/UTRN/LAMB1/SHH/SHB/NRP1/DOCK1/IL18/ZFHX3/PRKCA/SMAD7/FOXA2/RUNX1/TRIOBP",24,TRUE,1.99244160747679
"GO:1903706","regulation of hemopoiesis","22/370","436/18805",0.0504587155963303,2.56453012645673,4.68261907771414,5.74324827524574e-05,0.0101755617123002,0.00875148455347385,"PRDM16/CSF1/TNFSF18/RC3H1/HLX/ID2/ZFP36L2/IL1RL2/ACVR2A/TGFBR2/NEDD9/SLC4A2/SHH/TCIM/SHB/NRARP/IL18/ZFP36L1/PRKCA/SMAD7/RUNX1/BRD1",22,FALSE,1.99244160747679
"GO:0072073","kidney epithelium development","12/370","155/18805",0.0774193548387097,3.93478639930253,5.19765370426726,5.86346893385847e-05,0.0101755617123002,0.00875148455347385,"EPCAM/HES1/EDN1/VEGFA/CD2AP/SIM1/SHH/CALB1/LGR4/SMAD6/SMAD7/BMP2",12,FALSE,1.99244160747679
"GO:0001569","branching involved in blood vessel morphogenesis","6/370","36/18805",0.166666666666667,8.47072072072072,6.3562006290181,6.58755922186321e-05,0.0109748736636241,0.00943893222400021,"TGFBR2/EDN1/VEGFA/SHH/NRARP/NRP1",6,TRUE,1.95960047040308
"GO:0022408","negative regulation of cell-cell adhesion","14/370","209/18805",0.0669856459330144,3.40450019397388,4.95213645502572,7.12653256896403e-05,0.0114161569806674,0.00981845762436624,"TNFSF18/RC3H1/HLX/EPCAM/VEGFA/SLC4A2/SHH/PAG1/NRARP/SMAD7/SOCS6/MBP/BMP2/RUNX1",14,FALSE,1.94248006797953
"GO:0001654","eye development","21/370","415/18805",0.0506024096385542,2.5718332790622,4.58716197471287,8.11481719360482e-05,0.0125178568930978,0.0107659738439911,"RD3/SOX11/CYP1B1/PER2/TGFBR2/NECTIN3/HES1/HCN1/VEGFA/PAX4/SHH/CALB1/NRP1/FAT3/FREM2/SLITRK6/SMOC1/ALDH1A2/PTPRM/SIPA1L3/LARGE1",21,FALSE,1.90247001770469
"GO:0048711","positive regulation of astrocyte differentiation","4/370","13/18805",0.307692307692308,15.6382536382536,7.47960829421622,9.16000762727309e-05,0.013338282194624,0.011471580036218,"ID2/HES1/SHH/BMP2",4,FALSE,1.87490009856292
"GO:0150063","visual system development","21/370","419/18805",0.0501193317422434,2.54728117138618,4.53771312895207,9.28715927116678e-05,0.013338282194624,0.011471580036218,"RD3/SOX11/CYP1B1/PER2/TGFBR2/NECTIN3/HES1/HCN1/VEGFA/PAX4/SHH/CALB1/NRP1/FAT3/FREM2/SLITRK6/SMOC1/ALDH1A2/PTPRM/SIPA1L3/LARGE1",21,FALSE,1.87490009856292
"GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","5/370","25/18805",0.2,10.1648648648649,6.4960998003606,0.000110239621503003,0.015304934118667,0.0131629976131481,"TNFSF18/RC3H1/HLX/SMAD7/RUNX1",5,FALSE,1.81516853551852
"GO:0048880","sensory system development","21/370","426/18805",0.0492957746478873,2.50542443852303,4.45253390222296,0.000117046280632527,0.0157257341559508,0.0135249063834462,"RD3/SOX11/CYP1B1/PER2/TGFBR2/NECTIN3/HES1/HCN1/VEGFA/PAX4/SHH/CALB1/NRP1/FAT3/FREM2/SLITRK6/SMOC1/ALDH1A2/PTPRM/SIPA1L3/LARGE1",21,FALSE,1.80338907037009
"GO:1902106","negative regulation of leukocyte differentiation","10/370","120/18805",0.0833333333333333,4.23536036036036,5.03699064736682,0.000131180263104587,0.0170739311197064,0.0146844222152931,"PRDM16/TNFSF18/RC3H1/HLX/ID2/SLC4A2/SHH/NRARP/SMAD7/RUNX1",10,FALSE,1.76766647495791
"GO:0046634","regulation of alpha-beta T cell activation","10/370","123/18805",0.0813008130081301,4.13205888815645,4.93713727911988,0.000160964223338608,0.0196102452406028,0.0168657773561057,"TNFSF18/RC3H1/HLX/TGFBR2/SLC4A2/SHH/SHB/IL18/SMAD7/RUNX1",10,FALSE,1.70751697512495
"GO:0032925","regulation of activin receptor signaling pathway","5/370","27/18805",0.185185185185185,9.41191191191191,6.19664110021938,0.000162178776657037,0.0196102452406028,0.0168657773561057,"ACVR2A/DACT2/SHH/SMAD6/SMAD7",5,FALSE,1.70751697512495
"GO:0051250","negative regulation of lymphocyte activation","12/370","173/18805",0.069364161849711,3.52538665833463,4.72743545347627,0.000167466799477259,0.0196102452406028,0.0168657773561057,"TNFSF18/RC3H1/HLX/SOX11/ID2/SLC4A2/SHH/PAG1/NRARP/SMAD7/SOCS6/RUNX1",12,FALSE,1.70751697512495
"GO:2001028","positive regulation of endothelial cell chemotaxis","4/370","15/18805",0.266666666666667,13.5531531531532,6.89032138577488,0.000169500319006411,0.0196102452406028,0.0168657773561057,"SEMA5A/VEGFA/MET/P2RX4",4,TRUE,1.70751697512495
"GO:0060041","retina development in camera-type eye","12/370","175/18805",0.0685714285714286,3.48509652509652,4.67907785325738,0.000186469924349368,0.0209904658085167,0.018052835065744,"RD3/CYP1B1/PER2/NECTIN3/HES1/HCN1/PAX4/CALB1/NRP1/FAT3/PTPRM/LARGE1",12,FALSE,1.67797792369374
"GO:0021536","diencephalon development","8/370","81/18805",0.0987654320987654,5.01968635301969,5.13617453064375,0.00019170960328459,0.0210123815179031,0.0180716836558853,"HES1/SEMA5A/PCSK1/SHH/NRP1/KCNC2/ALDH1A2/BMP2",8,FALSE,1.67752472239321
"GO:0032956","regulation of actin cytoskeleton organization","18/370","348/18805",0.0517241379310345,2.62884436160298,4.34503287802097,0.000198611732208131,0.0212107144781248,0.0182422597760937,"ARHGEF10L/DNAI3/KIRREL1/SPTBN1/MYO3B/ARHGEF26/SEMA5A/NEDD9/EDN1/CD2AP/PRKN/PDGFA/MET/SLC4A2/NRP1/RHOBTB1/CDC42EP1/TRIOBP",18,FALSE,1.67344470212555
"GO:0003151","outflow tract morphogenesis","8/370","82/18805",0.0975609756097561,4.95847066578774,5.0892179560892,0.000208850261303508,0.0212688006644597,0.0182922167589957,"SOX11/TGFBR2/HES1/EDN1/VEGFA/NRP1/SMAD6/GATA6",8,FALSE,1.67225699902498
"GO:1903707","negative regulation of hemopoiesis","10/370","127/18805",0.078740157480315,4.0019153011279,4.80883107876883,0.000209368746036698,0.0212688006644597,0.0182922167589957,"PRDM16/TNFSF18/RC3H1/HLX/ID2/SLC4A2/SHH/NRARP/SMAD7/RUNX1",10,FALSE,1.67225699902498
"GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","7/370","63/18805",0.111111111111111,5.64714714714715,5.2342341240517,0.000231451049571567,0.0229522290825137,0.0197400481627078,"TNFSF18/RC3H1/HLX/SHB/IL18/SMAD7/RUNX1",7,FALSE,1.63917513011692
"GO:0001763","morphogenesis of a branching structure","13/370","208/18805",0.0625,3.17652027027027,4.47174829867771,0.000254632183576654,0.0246637917348085,0.0212120763944028,"CSF1/BCL11A/TGFBR2/EDN1/VEGFA/PDGFA/MET/SHH/CSMD1/NRARP/NRP1/LGR4/BMP2",13,TRUE,1.60794015552147
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","8/370","85/18805",0.0941176470588235,4.78346581875994,4.95279973445126,0.00026796803326917,0.0253656104219567,0.0218156750529901,"TNFSF18/RC3H1/HLX/TGFBR2/SHB/IL18/SMAD7/RUNX1",8,FALSE,1.59575468194908
"GO:0048557","embryonic digestive tract morphogenesis","4/370","17/18805",0.235294117647059,11.9586645468998,6.40392490113215,0.000286470864259045,0.0254468338603108,0.0218855312128988,"HLX/SOX11/ID2/SHH",4,FALSE,1.59436624564686
"GO:0050673","epithelial cell proliferation","22/370","488/18805",0.0450819672131148,2.2912605228179,4.0945014036785,0.000286510712508263,0.0254468338603108,0.0218855312128988,"HLX/SOX11/ID2/ACVR2A/HES1/SEMA5A/RREB1/VEGFA/LAMB1/SHH/NRARP/NRP1/TCF7L2/LGR4/JAML/ZFP36L1/ALDH1A2/ERN1/PRKCA/PTPRM/GATA6/BCL2L1",22,FALSE,1.59436624564686
"GO:0030099","myeloid cell differentiation","21/370","455/18805",0.0461538461538462,2.34573804573805,4.11673211119934,0.000287155148003507,0.0254468338603108,0.0218855312128988,"PRDM16/CSF1/LBR/ID2/ACVR2A/JAGN1/TGFBR2/NEDD9/VEGFA/FAM20C/SLC4A2/ZFP36L1/ACTN1/CDIN1/EPB42/ANXA2/PRKCA/BMP2/RUNX1/LARGE1/BRD1",21,FALSE,1.59436624564686
"GO:0032970","regulation of actin filament-based process","19/370","392/18805",0.048469387755102,2.46342388306674,4.14815816934493,0.000303355752784602,0.0263224314655806,0.0226385883053947,"ARHGEF10L/DNAI3/KIRREL1/SPTBN1/MYO3B/ARHGEF26/SEMA5A/PDE4D/NEDD9/EDN1/CD2AP/PRKN/PDGFA/MET/SLC4A2/NRP1/RHOBTB1/CDC42EP1/TRIOBP",19,TRUE,1.57967399639122
"GO:0048754","branching morphogenesis of an epithelial tube","11/370","159/18805",0.0691823899371069,3.51614822369539,4.51384202804393,0.000317875593664244,0.0270194254614607,0.0232380374917169,"CSF1/TGFBR2/EDN1/VEGFA/MET/SHH/CSMD1/NRARP/NRP1/LGR4/BMP2",11,FALSE,1.5683238900131
"GO:0007015","actin filament organization","21/370","463/18805",0.0453563714902808,2.30520693479657,4.02857020018336,0.000361930059095845,0.0281932658011162,0.0242475980340427,"ARHGEF10L/DNAI3/KIRREL1/RHOB/SPTBN1/ACTR3/SEMA5A/NEDD9/CD2AP/PRKN/MET/FAM171A1/NRP1/RHOBTB1/GAS2/ACTN1/BCAR1/MYO5B/CDC42EP1/TRIOBP/DIAPH2",21,TRUE,1.54985461418678
"GO:0045475","locomotor rhythm","4/370","18/18805",0.222222222222222,11.2942942942943,6.19025481914621,0.000362630534160814,0.0281932658011162,0.0242475980340427,"ID2/KCND2/ZFHX3/ANKFN1",4,FALSE,1.54985461418678
"GO:0042476","odontogenesis","10/370","136/18805",0.0735294117647059,3.7370826709062,4.538384148818,0.000364219604735547,0.0281932658011162,0.0242475980340427,"CSF1/ACVR2A/EDN1/FAM20C/LAMB1/SLC4A2/SHH/MMP20/GATA6/BMP2",10,FALSE,1.54985461418678
"GO:0050868","negative regulation of T cell activation","10/370","136/18805",0.0735294117647059,3.7370826709062,4.538384148818,0.000364219604735547,0.0281932658011162,0.0242475980340427,"TNFSF18/RC3H1/HLX/SLC4A2/SHH/PAG1/NRARP/SMAD7/SOCS6/RUNX1",10,FALSE,1.54985461418678
"GO:0043010","camera-type eye development","18/370","366/18805",0.0491803278688525,2.49955693398316,4.10430127202213,0.000365530937157329,0.0281932658011162,0.0242475980340427,"RD3/SOX11/CYP1B1/PER2/TGFBR2/NECTIN3/HES1/HCN1/VEGFA/PAX4/SHH/CALB1/NRP1/FAT3/SLITRK6/ALDH1A2/PTPRM/LARGE1",18,FALSE,1.54985461418678
"GO:0035767","endothelial cell chemotaxis","5/370","32/18805",0.15625,7.94130067567568,5.56741273484236,0.000373187776743078,0.0282604925479077,0.0243054163494104,"SEMA5A/VEGFA/MET/NRP1/P2RX4",5,TRUE,1.54882027316778
"GO:0045622","regulation of T-helper cell differentiation","6/370","49/18805",0.122448979591837,6.22338665195808,5.1866210130534,0.000381452646254485,0.0283705405651773,0.0244000630677446,"TNFSF18/RC3H1/HLX/SHB/IL18/SMAD7",6,FALSE,1.54713238918698
"GO:0022604","regulation of cell morphogenesis","14/370","247/18805",0.0566801619433198,2.88073093336251,4.21515909852875,0.000405383467624676,0.028845862547577,0.0248088633978403,"BCL11A/CDC42SE2/RREB1/VEGFA/PRKN/MKLN1/PTPRD/FAM171A1/RHOBTB1/DNMBP/PDZD8/GAS2/EPB42/CDC42EP1",14,FALSE,1.53991647025923
"GO:0046632","alpha-beta T cell differentiation","10/370","138/18805",0.072463768115942,3.68292205248727,4.48141070231457,0.000409203894664865,0.028845862547577,0.0248088633978403,"TNFSF18/RC3H1/HLX/TGFBR2/SLC4A2/SHH/SHB/IL18/SMAD7/RUNX1",10,FALSE,1.53991647025923
"GO:0048565","digestive tract development","10/370","138/18805",0.072463768115942,3.68292205248727,4.48141070231457,0.000409203894664865,0.028845862547577,0.0248088633978403,"HLX/SOX11/ID2/HES1/PDGFA/SLC4A2/SHH/LGR4/ALDH1A2/GATA6",10,FALSE,1.53991647025923
"GO:0061138","morphogenesis of a branching epithelium","12/370","191/18805",0.06282722513089,3.1931512664497,4.31588464270736,0.00041626236469863,0.028845862547577,0.0248088633978403,"CSF1/TGFBR2/EDN1/VEGFA/PDGFA/MET/SHH/CSMD1/NRARP/NRP1/LGR4/BMP2",12,TRUE,1.53991647025923
"GO:0048566","embryonic digestive tract development","5/370","33/18805",0.151515151515152,7.7006552006552,5.45787242786475,0.000432798192768648,0.028845862547577,0.0248088633978403,"HLX/SOX11/ID2/SHH/ALDH1A2",5,FALSE,1.53991647025923
"GO:0035270","endocrine system development","10/370","139/18805",0.0719424460431655,3.65642621038304,4.45332036139793,0.000433373089962423,0.028845862547577,0.0248088633978403,"CYP1B1/HES1/PCSK1/EDN1/PAX4/SHH/ALDH1A2/GATA6/BMP2/FOXA2",10,FALSE,1.53991647025923
"GO:0045580","regulation of T cell differentiation","12/370","192/18805",0.0625,3.17652027027027,4.29446981151476,0.000436323971307887,0.028845862547577,0.0248088633978403,"TNFSF18/RC3H1/HLX/IL1RL2/TGFBR2/SLC4A2/SHH/SHB/NRARP/IL18/SMAD7/RUNX1",12,FALSE,1.53991647025923
"GO:0042481","regulation of odontogenesis","4/370","19/18805",0.210526315789474,10.6998577524893,5.99279496557947,0.000452241687357842,0.0294310410600846,0.025312145757874,"CSF1/EDN1/SHH/BMP2",4,FALSE,1.53119437539093
"GO:0060840","artery development","9/370","116/18805",0.0775862068965517,3.94326654240447,4.50474247556804,0.000480758482381881,0.030805524294162,0.0264942690776606,"TGFBR2/MYLK/HES1/EDN1/VEGFA/SHH/NRP1/SMAD6/SMAD7",9,FALSE,1.5113713953392
"GO:1902107","positive regulation of leukocyte differentiation","12/370","195/18805",0.0615384615384615,3.12765072765073,4.23105691811364,0.00050147212178968,0.0311736027948361,0.0268108347282055,"CSF1/HLX/ID2/IL1RL2/TGFBR2/NEDD9/SHH/SHB/IL18/ZFP36L1/PRKCA/RUNX1",12,FALSE,1.50621300255162
"GO:1903708","positive regulation of hemopoiesis","12/370","195/18805",0.0615384615384615,3.12765072765073,4.23105691811364,0.00050147212178968,0.0311736027948361,0.0268108347282055,"CSF1/HLX/ID2/IL1RL2/TGFBR2/NEDD9/SHH/SHB/IL18/ZFP36L1/PRKCA/RUNX1",12,FALSE,1.50621300255162
"GO:0042475","odontogenesis of dentin-containing tooth","8/370","94/18805",0.0851063829787234,4.32547441058079,4.57902959061878,0.000531955607362124,0.0325822809509301,0.0280223673661503,"CSF1/ACVR2A/FAM20C/SLC4A2/SHH/MMP20/GATA6/BMP2",8,FALSE,1.48701851580014
"GO:0051962","positive regulation of nervous system development","15/370","285/18805",0.0526315789473684,2.67496443812233,4.03656492285442,0.000555557635243856,0.0335347471129081,0.0288415352057184,"SOX11/ID2/BCL11A/HES1/SEMA5A/VEGFA/TIAM2/PTPRZ1/SHH/PTPRD/NRP1/RASSF10/AMIGO2/SLITRK6/BMP2",15,FALSE,1.47450496434592
"GO:0050866","negative regulation of cell activation","13/370","227/18805",0.0572687224669604,2.91064412430051,4.1029636062406,0.000587252167032044,0.0349415039384066,0.0300514154046624,"TNFSF18/RC3H1/HLX/SOX11/ID2/PDGFA/SLC4A2/SHH/PAG1/NRARP/SMAD7/SOCS6/RUNX1",13,FALSE,1.4566584062193
"GO:0060411","cardiac septum morphogenesis","7/370","74/18805",0.0945945945945946,4.80770635500365,4.64946774362087,0.000625968331298042,0.036720536617695,0.0315814711846885,"SOX11/TGFBR2/HES1/NRP1/SMAD6/GATA6/SMAD7",7,FALSE,1.43509098083678
"GO:0003158","endothelium development","10/370","147/18805",0.0680272108843537,3.4574370288656,4.23753143866908,0.000672849165030571,0.0381009156057637,0.0327686651434672,"RHOB/MAGI1/ARHGEF26/PDE4D/EDN1/VEGFA/CD2AP/MET/NRP1/BTG1",10,FALSE,1.41906458763795
"GO:0045623","negative regulation of T-helper cell differentiation","4/370","21/18805",0.19047619047619,9.68082368082368,5.63872552584006,0.000676943038373712,0.0381009156057637,0.0327686651434672,"TNFSF18/RC3H1/HLX/SMAD7",4,FALSE,1.41906458763795
"GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","4/370","21/18805",0.19047619047619,9.68082368082368,5.63872552584006,0.000676943038373712,0.0381009156057637,0.0327686651434672,"GNAI2/PDE4D/ARRDC3/PRKCA",4,FALSE,1.41906458763795
"GO:0007264","small GTPase-mediated signal transduction","21/370","487/18805",0.0431211498973306,2.19160330761973,3.77451856361297,0.000697524809267057,0.0387358777412973,0.0333147638727831,"ARHGEF10L/CSF1/RAB4A/RHOB/RTKN/RAPGEF4/CDC42SE2/CD2AP/TIAM2/CHN2/MET/NRP1/DNMBP/DOCK1/RAB38/ARHGAP42/SPATA13/RAP1GAP2/KSR1/SIPA1L3/CDC42EP1",21,FALSE,1.41188659862631
"GO:0032924","activin receptor signaling pathway","6/370","55/18805",0.109090909090909,5.54447174447174,4.78154809592542,0.000716331507322621,0.0391316161935996,0.0336551184448903,"ACVR2A/TGFBR2/DACT2/SHH/SMAD6/SMAD7",6,FALSE,1.40747221472475
"GO:0003382","epithelial cell morphogenesis","5/370","37/18805",0.135135135135135,6.8681519357195,5.06171428096571,0.000745328809803026,0.0391316161935996,0.0336551184448903,"MAGI1/ARHGEF26/DACT2/MET/SIPA1L3",5,FALSE,1.40747221472475
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","5/370","37/18805",0.135135135135135,6.8681519357195,5.06171428096571,0.000745328809803026,0.0391316161935996,0.0336551184448903,"TNFSF18/RC3H1/HLX/SMAD7/RUNX1",5,FALSE,1.40747221472475
"GO:0002695","negative regulation of leukocyte activation","12/370","204/18805",0.0588235294117647,2.98966613672496,4.04791661941348,0.000748040030054116,0.0391316161935996,0.0336551184448903,"TNFSF18/RC3H1/HLX/SOX11/ID2/SLC4A2/SHH/PAG1/NRARP/SMAD7/SOCS6/RUNX1",12,FALSE,1.40747221472475
"GO:0060993","kidney morphogenesis","8/370","99/18805",0.0808080808080808,4.10701610701611,4.39111740834966,0.000751627681989909,0.0391316161935996,0.0336551184448903,"HES1/GCNT4/VEGFA/SHH/CALB1/LGR4/GCNT3/BMP2",8,FALSE,1.40747221472475
"GO:0050769","positive regulation of neurogenesis","13/370","234/18805",0.0555555555555556,2.82357357357357,3.97665565171082,0.000779220305297495,0.0400673156983218,0.0344598661329094,"SOX11/ID2/BCL11A/HES1/SEMA5A/VEGFA/TIAM2/PTPRZ1/SHH/PTPRD/NRP1/RASSF10/BMP2",13,FALSE,1.39720975206334
"GO:0046638","positive regulation of alpha-beta T cell differentiation","6/370","56/18805",0.107142857142857,5.44546332046332,4.71983050130402,0.000789194477189098,0.0400853048474707,0.0344753376877343,"HLX/TGFBR2/SHH/SHB/IL18/RUNX1",6,FALSE,1.39701480925829
"GO:0009235","cobalamin metabolic process","3/370","10/18805",0.3,15.2472972972973,6.38433598143549,0.000818091766548579,0.0410524362370462,0.0353071183457808,"MTR/MMADHC/MMAA",3,FALSE,1.38666106478302
"GO:0055123","digestive system development","10/370","151/18805",0.0662251655629139,3.36584929300161,4.13517578430926,0.000828388997769743,0.0410742878060831,0.0353259117720606,"HLX/SOX11/ID2/HES1/PDGFA/SLC4A2/SHH/LGR4/ALDH1A2/GATA6",10,FALSE,1.38642995813197
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/370","23/18805",0.173913043478261,8.83901292596945,5.32916040883568,0.00097094726353543,0.0470232017747101,0.0404422709646398,"RC3H1/ZFP36L2/SYNCRIP/ZFP36L1",4,FALSE,1.3276878034172
